block_id,block
14070,006XX E 93RD ST
14071,014XX N CICERO AVE
14072,027XX N DAYTON ST
14073,071XX S LAFAYETTE AVE
14074,044XX S FEDERAL ST
14075,003XX W 112TH PL
14076,024XX E 107TH ST
14077,103XX S SANGAMON ST
14078,053XX S HAMILTON AVE
14079,022XX W SHAKESPEARE AVE
14080,102XX S WOOD ST
14081,059XX S WABASH AVE
14082,017XX E 85TH ST
14083,052XX S COTTAGE GROVE AVE
14084,005XX N WELLS ST
14085,093XX S BURNSIDE AVE
14086,027XX N SPAULDING AVE
14087,007XX W 77TH ST
14088,074XX S CLAREMONT AVE
14089,027XX W ROSEMONT AVE
14090,010XX W 53RD ST
14091,013XX E 73RD ST
14092,057XX S INDIANA AVE
14093,031XX S HARDING AVE
14094,023XX W THOMAS ST
14095,039XX N RECREATION DR
14096,031XX W 58TH ST
14097,067XX S SOUTH CHICAGO AVE
14098,018XX W SCHOOL ST
14099,017XX S RUBLE ST
14100,006XX W 115TH ST
14101,057XX W 55TH ST
14102,093XX S WENTWORTH AVE
14103,024XX N LAMON AVE
14104,047XX S FORRESTVILLE AVE
14105,067XX N SACRAMENTO AVE
14106,035XX S DAMEN AVE
14107,048XX N LINCOLN AVE
14108,019XX W 69TH ST
14109,030XX W ARMITAGE AVE
14110,081XX S MAPLEWOOD AVE
14111,031XX N KOLMAR AVE
14112,048XX W KAMERLING AVE
14113,002XX E 89TH PL
14114,028XX N PARKSIDE AVE
14115,083XX W BELMONT AVE
14116,026XX S ST LOUIS AVE
14117,029XX W LEXINGTON ST
14118,052XX N MOODY AVE
14119,015XX W AINSLIE ST
14120,008XX W 81ST ST
14121,016XX W CERMAK RD
14122,044XX N MILWAUKEE AVE
14123,099XX S ABERDEEN ST
14124,002XX N LAMON AVE
14125,026XX N ORCHARD ST
14126,060XX N RICHMOND ST
14127,115XX S DOTY AVE W
14128,031XX N WESTERN AVE
14129,003XX W 124TH ST
14130,039XX W CERMAK RD
14131,069XX S MICHIGAN AVE
14132,043XX W 16TH ST
14133,034XX W 59TH ST
14134,082XX S PULASKI RD
14135,034XX N OAK PARK AVE
14136,005XX N ARMOUR ST
14137,048XX N RAVENSWOOD AVE
14138,026XX N LARAMIE AVE
14139,056XX W CORNELIA AVE
14140,060XX W IRVING PARK RD
14141,011XX E 101ST ST
14142,048XX N KARLOV AVE
14143,031XX W WILSON AVE
14144,079XX S WASHTENAW AVE
14145,012XX W 103RD ST
14146,034XX W 84TH ST
14147,003XX E 57TH ST
14148,011XX E 87TH ST
14149,021XX S MARSHALL BLVD
14150,014XX W EDGEWATER AVE
14151,045XX S OAKENWALD AVE
14152,001XX N MC CREA DR
14153,011XX W FOSTER AVE
14154,118XX S LAFLIN ST
14155,012XX N ELSTON AVE
14156,011XX N WASHTENAW AVE
14157,057XX W JACKSON BLVD
14158,052XX S UNION AVE
14159,008XX E 84TH ST
14160,076XX S PARNELL AVE
14161,043XX S FAIRFIELD AVE
14162,069XX S DANTE AVE
14163,065XX N CALIFORNIA AVE
14164,019XX W AUGUSTA BLVD
14165,069XX W NELSON ST
14166,030XX S ALBANY AVE
14167,058XX S KIMBARK AVE
14168,093XX S STATE ST
14169,080XX S GREEN ST
14170,012XX E 78TH ST
14171,040XX W EASTWOOD AVE
14172,004XX E 101ST ST
14173,075XX N OCONTO AVE
14174,076XX N EASTLAKE TER
14175,019XX N KEDZIE AVE
14176,016XX W ROOSEVELT RD
14177,026XX W 72ND ST
14178,056XX S WENTWORTH AVE
14179,033XX N PAULINA ST
14180,053XX S SPRINGFIELD AVE
14181,067XX S KOMENSKY AVE
14182,021XX W CONCORD PL
14183,0000X S KOSTNER AVE
14184,043XX W OHIO ST
14185,013XX E MARQUETTE RD
14186,038XX W POLK ST
14187,054XX N DAMEN AVE
14188,070XX S RHODES AVE
14189,050XX N LAWNDALE AVE
14190,014XX E 54TH PL
14191,084XX S HONORE ST
14192,122XX S LOOMIS ST
14193,090XX S BENNETT AVE
14194,030XX W WILSON AVE
14195,013XX S SACRAMENTO DR
14196,090XX S WESTERN AVE
14197,006XX S PAULINA ST
14198,078XX S KILBOURN AVE
14199,027XX W ARMITAGE AVE
14200,108XX S RACINE AVE
14201,026XX S KOMENSKY AVE
14202,046XX W LAWRENCE AVE
14203,027XX N KOSTNER AVE
14204,051XX W STRONG ST
14205,053XX N NAGLE AVE
14206,017XX N DAYTON ST
14207,004XX E 48TH PL
14208,081XX S BURNHAM AVE
14209,060XX S LAWNDALE AVE
14210,018XX W 105TH ST
14211,054XX W HIGGINS AVE
14212,107XX S NORMAL AVE
14213,095XX S SEELEY AVE
14214,031XX N LONG AVE
14215,037XX N PANAMA AVE
14216,058XX S PRINCETON AVE
14217,078XX S BENNETT AVE
14218,003XX E 31ST ST
14219,042XX N TRIPP AVE
14220,053XX S LOOMIS BLVD
14221,065XX S CARPENTER ST
14222,059XX W LELAND AVE
14223,053XX S LOREL AVE
14224,072XX S MICHIGAN AVE
14225,045XX W ADAMS ST
14226,0000X W 47TH ST
14227,130XX S DR MARTIN LUTHER KING JR DR
14228,124XX S YALE AVE
14229,026XX N BURLING ST
14230,060XX S KILDARE AVE
14231,034XX S ASHLAND AVE
14232,078XX S SPAULDING AVE
14233,030XX N LOWELL AVE
14234,024XX N LAKEVIEW AVE
14235,078XX S SOUTH CHICAGO AVE
14236,065XX S KENWOOD AVE
14237,018XX N HOWE ST
14238,031XX E 77TH ST
14239,083XX S HOUSTON AVE
14240,060XX S INGLESIDE AVE
14241,057XX S DORCHESTER AVE
14242,026XX W THOMAS ST
14243,039XX N KEDZIE AVE
14244,060XX S HALSTED ST
14245,014XX N LUIS MUNOZ MARIN DR W
14246,055XX S WASHTENAW AVE
14247,009XX W 85TH ST
14248,035XX S ARTESIAN AVE
14249,026XX N NORDICA AVE
14250,052XX W OHIO ST
14251,018XX W CHICAGO AVE
14252,049XX S HERMITAGE AVE
14253,030XX S CALIFORNIA BLVD
14254,044XX S STEWART AVE
14255,045XX W PARKER AVE
14256,011XX S WHIPPLE ST
14257,093XX S STONY ISLAND AVE
14258,051XX S SAWYER AVE
14259,043XX W DICKENS AVE
14260,005XX W WALTON ST
14261,133XX S BALTIMORE AVE
14262,016XX N WOLCOTT AVE
14263,056XX N OVERHILL AVE
14264,028XX S SAWYER AVE
14265,021XX N SAYRE AVE
14266,023XX W TOUHY AVE
14267,013XX S OAKLEY AVE
14268,028XX W GRACE ST
14269,036XX W 62ND PL
14270,073XX S BISHOP ST
14271,0000X E 76TH ST
14272,050XX W HIRSCH ST
14273,054XX W KAMERLING AVE
14274,072XX S PERRY AVE
14275,025XX N LAKEVIEW AVE
14276,031XX N CAMBRIDGE AVE
14277,003XX W 100TH ST
14278,026XX W TAYLOR ST
14279,044XX N MOBILE AVE
14280,017XX N LARAMIE AVE
14281,065XX S MAPLEWOOD AVE
14282,023XX N LOREL AVE
14283,109XX S PEORIA ST
14284,028XX N MONTCLARE AVE
14285,008XX W WILSON AVE
14286,010XX W WINONA ST
14287,041XX S ELLIS AVE
14288,008XX W 47TH ST
14289,048XX W DAKIN ST
14290,003XX W WEBSTER AVE
14291,012XX S RACINE AVE
14292,054XX S RIDGEWOOD CT
14293,007XX W KINZIE ST
14294,027XX W ST HELEN ST
14295,006XX W 116TH PL
14296,027XX W GLENLAKE AVE
14297,019XX W 56TH ST
14298,021XX N MASON AVE
14299,038XX W 71ST ST
14300,019XX N HOYNE AVE
14301,034XX W 60TH PL
14302,031XX N OCONTO AVE
14303,0000X E 14TH PL
14304,018XX W 79TH ST
14305,036XX W ARGYLE ST
14306,038XX W 47TH ST
14307,026XX W MAYPOLE AVE
14308,012XX N ARTESIAN AVE
14309,026XX N MERRIMAC AVE
14310,007XX W 82ND ST
14311,034XX W 60TH ST
14312,068XX W MEDILL AVE
14313,036XX W CORTLAND ST
14314,025XX W LAWRENCE AVE
14315,063XX N ALBANY AVE
14316,042XX W BELDEN AVE
14317,079XX S MOZART ST
14318,087XX S KINGSTON AVE
14319,049XX N MASON AVE
14320,103XX S STATE ST
14321,009XX W 29TH ST
14322,053XX S TALMAN AVE
14323,023XX N COMMONWEALTH AVE
14324,020XX W CONGRESS PKWY
14325,013XX W 31ST ST
14326,034XX W SCHOOL ST
14327,016XX W WALTON ST
14328,008XX E 95TH ST
14329,038XX W SUNNYSIDE AVE
14330,112XX S WASHTENAW AVE
14331,0000X S WACKER DR
14332,011XX N LARRABEE ST
14333,046XX W FIFTH AVE
14334,001XX E 56TH ST
14335,092XX S DUNBAR AVE
14336,013XX W BRYN MAWR AVE
14337,113XX S GREEN ST
14338,077XX S EBERHART AVE
14339,005XX N SACRAMENTO BLVD
14340,064XX N NATOMA AVE
14341,107XX S GREEN ST
14342,117XX S WALLACE ST
14343,022XX W ROSCOE ST
14344,007XX E 73RD ST
14345,029XX N MERRIMAC AVE
14346,037XX W 63RD ST
14347,0000X S CHECKPOINT ST
14348,055XX S HARLEM AVE
14349,051XX S ELLSWORTH DR
14350,007XX S HALSTED ST
14351,020XX W BELMONT AVE
14352,023XX W 59TH ST
14353,019XX S PAULINA ST
14354,023XX E 78TH ST
14355,045XX S LAKE PARK AVE
14356,058XX N RAVENSWOOD AVE
14357,028XX W TAYLOR ST
14358,006XX W 43RD PL
14359,027XX W MAYPOLE AVE
14360,115XX S HARVARD AVE
14361,066XX S KOSTNER AVE
14362,084XX S KARLOV AVE
14363,080XX S SANGAMON ST
14364,049XX W HUBBARD ST
14365,096XX S WESTERN AVE
14366,131XX S BUFFALO AVE
14367,083XX W BERWYN AVE
14368,023XX W 23RD ST
14369,024XX W ESTES AVE
14370,020XX S KEDZIE AVE
14371,049XX W EDDY ST
14372,032XX S KOLIN AVE
14373,016XX W OLIVE AVE
14374,011XX N LAKE SHORE DR
14375,011XX W WEBSTER AVE
14376,130XX S DREXEL AVE
14377,009XX W 19TH ST
14378,011XX E 59TH ST
14379,068XX S DANTE AVE
14380,102XX S AVENUE J
14381,041XX W 21ST PL
14382,017XX W 62ND ST
14383,036XX W AUGUSTA BLVD
14384,071XX S SPAULDING AVE
14385,017XX W 59TH ST
14386,079XX S DOBSON AVE
14387,077XX S ABERDEEN ST
14388,004XX W 47TH ST
14389,045XX S HOMAN AVE
14390,018XX W HENDERSON ST
14391,129XX S PEORIA ST
14392,051XX W WOLFRAM ST
14393,087XX S EUCLID AVE
14394,064XX S KEELER AVE
14395,004XX S LA SALLE ST
14396,036XX S WALLACE ST
14397,056XX N FAIRFIELD AVE
14398,090XX S LANGLEY AVE
14399,073XX S KENWOOD AVE
14400,023XX N NEWCASTLE AVE
14401,120XX S ASHLAND AVE
14402,116XX S BURLEY AVE
14403,002XX S RACINE AVE
14404,095XX S GENOA AVE
14405,041XX W ADDISON ST
14406,005XX E 102ND ST
14407,009XX W FOSTER AVE
14408,065XX S CALUMET AVE
14409,041XX N DRAKE AVE
14410,028XX N PULASKI RD
14411,008XX W OAKDALE AVE
14412,028XX N MILDRED AVE
14413,037XX S PAULINA ST
14414,105XX S AVENUE O
14415,014XX W WINONA ST
14416,079XX S WHIPPLE ST
14417,035XX N RECREATION DR
14418,059XX W GRACE ST
14419,058XX S HONORE ST
14420,112XX S HOMAN AVE
14421,080XX S KOSTNER AVE
14422,033XX N LOCKWOOD AVE
14423,052XX N RESERVE AVE
14424,025XX W BRYN MAWR AVE
14425,086XX W BRYN MAWR AVE
14426,025XX W FARWELL AVE
14427,101XX S INDIANAPOLIS AVE
14428,025XX W FOSTER AVE
14429,062XX S UNIVERSITY AVE
14430,037XX W EDDY ST
14431,008XX S CLARK ST
14432,0000X W C12 ST
14433,020XX W 21ST PL
14434,061XX S PARKSIDE AVE
14435,034XX W 52ND ST
14436,051XX W THOMAS ST
14437,055XX W SCHOOL ST
14438,007XX E 105TH ST
14439,045XX S CHAMPLAIN AVE
14440,090XX S ABERDEEN ST
14441,027XX N WOLCOTT AVE
14442,105XX S MILLARD AVE
14443,114XX S FOREST AVE
14444,067XX N BOSWORTH AVE
14445,038XX W EDDY ST
14446,034XX S OAKLEY AVE
14447,038XX W DIVERSEY AVE
14448,001XX N KILPATRICK AVE
14449,024XX S ASHLAND AVE
14450,066XX S WENTWORTH AVE
14451,006XX S WABASH AVE
14452,0000X W B14 ST
14453,030XX N NARRAGANSETT AVE
14454,034XX W COLUMBUS AVE
14455,020XX W EDMAIRE ST
14456,072XX W HOOD AVE
14457,104XX S CLAREMONT AVE
14458,076XX S EGGLESTON AVE
14459,055XX S KOSTNER AVE
14460,031XX W WAVELAND AVE
14461,063XX S MAJOR AVE
14462,043XX S HALSTED ST
14463,058XX S MAY ST
14464,026XX W GEORGE ST
14465,069XX S ADA ST
14466,028XX E 97TH ST
14467,065XX N NATOMA AVE
14468,044XX S EVANS AVE
14469,097XX S COMMERCIAL AVE
14470,112XX S CHRISTIANA AVE
14471,074XX N RIDGE BLVD
14472,127XX S SAGINAW AVE
14473,027XX N KILPATRICK AVE
14474,022XX N AUSTIN AVE
14475,062XX S KOMENSKY AVE
14476,032XX S HALSTED ST
14477,030XX S MILLARD AVE
14478,031XX N NOTTINGHAM AVE
14479,013XX N KINGSBURY ST
14480,029XX W LAWRENCE AVE
14481,016XX N ARTESIAN AVE
14482,006XX S PULASKI RD
14483,048XX S CHAMPLAIN AVE
14484,058XX S SHIELDS AVE
14485,022XX W 72ND ST
14486,004XX S HALSTED ST
14487,013XX N OAKLEY BLVD
14488,089XX S BEVERLY AVE
14489,036XX W 68TH PL
14490,038XX S LANGLEY AVE
14491,058XX N MILWAUKEE AVE
14492,052XX S WESTERN AVE
14493,037XX N PIONEER AVE
14494,042XX N TROY ST
14495,046XX N KASSON AVE
14496,080XX S JEFFERY BLVD
14497,080XX S ANTHONY AVE
14498,008XX N MAYFIELD AVE
14499,024XX W IRVING PARK RD
14500,004XX N LECLAIRE AVE
14501,063XX W GRACE ST
14502,014XX W POTOMAC AVE
14503,025XX W CATALPA AVE
14504,007XX N MILWAUKEE AVE
14505,059XX S NARRAGANSETT AVE
14506,016XX W GRACE ST
14507,038XX W 49TH ST
14508,057XX S BLACKSTONE AVE
14509,042XX W DIVERSEY AVE
14510,071XX S ST LAWRENCE AVE
14511,031XX S MORGAN ST
14512,029XX W 73RD ST
14513,063XX S TRIPP AVE
14514,047XX S HARDING AVE
14515,017XX W WINONA ST
14516,105XX S LONGWOOD DR
14517,054XX N ST LOUIS AVE
14518,067XX S OGLESBY AVE
14519,013XX S SPAULDING AVE
14520,065XX S FAIRFIELD AVE
14521,024XX N DAMEN AVE
14522,043XX N MELVINA AVE
14523,001XX E ROOSEVELT RD
14524,071XX S CENTRAL PARK AVE
14525,044XX S KEATING AVE
14526,014XX W 17TH ST
14527,006XX N RACINE AVE
14528,061XX S MICHIGAN AVE
14529,062XX W PALMER ST
14530,012XX W 31ST ST
14531,022XX W 23RD PL
14532,007XX E GRAND AVE
14533,035XX N ASHLAND AVE
14534,016XX W 58TH ST
14535,010XX E 100TH PL
14536,004XX N LAKE SHORE DR
14537,025XX W WINNEMAC AVE
14538,049XX W WRIGHTWOOD AVE
14539,110XX S DR MARTIN LUTHER KING JR DR
14540,026XX N NARRAGANSETT AVE
14541,037XX N KEDZIE AVE
14542,009XX W 35TH PL
14543,014XX W 59TH ST
14544,110XX S STATE LINE RD
14545,025XX S SPAULDING AVE
14546,033XX N LAKE SHORE DR
14547,028XX N SAWYER AVE
14548,031XX W AINSLIE ST
14549,099XX S PERRY AVE
14550,045XX S ELLIS AVE
14551,026XX N OAK PARK AVE
14552,009XX E 54TH PL
14553,033XX S PRAIRIE AVE
14554,019XX N MAUD AVE
14555,008XX W 51ST PL
14556,036XX W 80TH PL
14557,068XX S WABASH AVE
14558,031XX S SHIELDS AVE
14559,033XX N HARDING AVE
14560,044XX N MEADE AVE
14561,011XX S ASHLAND AVE
14562,054XX W BARRY AVE
14563,034XX W DRUMMOND PL
14564,071XX N OLCOTT AVE
14565,074XX S CICERO AVE
14566,035XX W ADDISON ST
14567,001XX E 105TH ST
14568,051XX W LEXINGTON ST
14569,015XX W HOWARD ST
14570,048XX N TALMAN AVE
14571,119XX S EGGLESTON AVE
14572,060XX N MONTICELLO AVE
14573,065XX N ONARGA AVE
14574,045XX N WOLCOTT AVE
14575,026XX S AVERS AVE
14576,074XX S VINCENNES AVE
14577,062XX N PAULINA ST
14578,010XX W 112TH ST
14579,034XX W 26TH ST
14580,099XX S MICHIGAN AVE
14581,013XX N DAMEN AVE
14582,002XX N AUSTIN BLVD
14583,058XX N VIRGINIA AVE
14584,038XX N OCONTO AVE
14585,030XX W 25TH ST
14586,090XX S DOBSON AVE
14587,019XX E 73RD ST
14588,010XX W CERMAK RD
14589,0000X W 111TH PL
14590,048XX W MADISON ST
14591,027XX W SUMMERDALE AVE
14592,002XX N LAPORTE AVE
14593,042XX N LOCKWOOD AVE
14594,015XX W LAWRENCE AVE
14595,072XX N CALIFORNIA AVE
14596,053XX W HURON ST
14597,056XX S CAMPBELL AVE
14598,063XX S INGLESIDE AVE
14599,021XX W EVERGREEN AVE
14600,023XX W HUTCHINSON ST
14601,062XX N FRANCISCO AVE
14602,053XX W BLOOMINGDALE AVE
14603,036XX W FERDINAND ST
14604,045XX W HARRISON ST
14605,030XX N HALSTED ST
14606,004XX E 46TH ST
14607,029XX N MARMORA AVE
14608,017XX W THORNDALE AVE
14609,002XX E 56TH ST
14610,048XX S MICHIGAN AVE
14611,062XX N NORDICA AVE
14612,048XX S WESTERN BLVD
14613,022XX W SCHOOL ST
14614,012XX W 18TH ST
14615,057XX W MELROSE ST
14616,061XX W GRAND AVE
14617,022XX N KEDVALE AVE
14618,074XX S LOWE AVE
14619,019XX S LAWNDALE AVE
14620,056XX S UNIVERSITY AVE
14621,107XX S TROY ST
14622,016XX W 115TH ST
14623,039XX N RIDGEWAY AVE
14624,027XX N PARKSIDE AVE
14625,014XX W BERWYN AVE
14626,021XX S LAWNDALE AVE
14627,062XX W EDDY ST
14628,013XX N LAKE SHORE DR
14629,047XX W DIVERSEY AVE
14630,027XX S ST LOUIS AVE
14631,038XX W EISENHOWER EXPY IB
14632,015XX W BELMONT AVE
14633,031XX S CALUMET AVE
14634,069XX S LAFAYETTE AVE
14635,010XX N LONG AVE
14636,053XX N DELPHIA AVE
14637,055XX W 55TH ST
14638,027XX W NELSON ST
14639,015XX E 63RD ST
14640,035XX W FLOURNOY ST
14641,029XX S ARCH ST
14642,060XX W MATSON AVE
14643,089XX S CORNELL AVE
14644,023XX N WESTERN AVE
14645,018XX N LUNA AVE
14646,0000X E 32ND ST
14647,081XX S PRAIRIE AVE
14648,014XX S KOLIN AVE
14649,029XX W GRANVILLE AVE
14650,113XX S VINCENNES AVE
14651,051XX W CORNELIA AVE
14652,083XX S ESSEX AVE
14653,013XX W FARWELL AVE
14654,009XX N KARLOV AVE
14655,081XX S CORNELL AVE
14656,003XX E 119TH ST
14657,001XX S CENTRAL AVE
14658,043XX W 78TH ST
14659,049XX N KEYSTONE AVE
14660,020XX W WARREN BLVD
14661,058XX N JERSEY AVE
14662,0000X W DOOR C ST
14663,041XX N PLAINFIELD AVE
14664,013XX W VAN BUREN ST
14665,041XX N BELL AVE
14666,065XX S VERNON AVE
14667,117XX S LOWE AVE
14668,013XX W HUBBARD ST
14669,104XX S EGGLESTON AVE
14670,059XX S ALBANY AVE
14671,061XX W GIDDINGS ST
14672,034XX S WABASH AVE
14673,016XX W BALMORAL AVE
14674,052XX S WABASH AVE
14675,049XX N LOWELL AVE
14676,037XX N RACINE AVE
14677,040XX S RACINE AVE
14678,110XX S MORGAN ST
14679,021XX S CHRISTIANA AVE
14680,034XX S MICHIGAN AVE
14681,038XX N PAGE AVE
14682,053XX N BERNARD ST
14683,039XX W 64TH ST
14684,051XX S WESTERN BLVD
14685,045XX N DAMEN AVE
14686,049XX S THROOP ST
14687,083XX S COMMERCIAL AVE
14688,045XX W FULLERTON AVE
14689,019XX S CALUMET AVE
14690,008XX S DESPLAINES ST
14691,055XX S WESTERN AVE
14692,017XX W CHASE AVE
14693,023XX W ERIE ST
14694,024XX W DEVON AVE
14695,015XX W SHERWIN AVE
14696,003XX N ALBANY AVE
14697,037XX W WABANSIA AVE
14698,105XX S ARTESIAN AVE
14699,112XX S LAFLIN ST
14700,019XX S MAY ST
14701,0000X W B20 ST
14702,066XX W ARCHER AVE
14703,030XX N FRANCISCO AVE
14704,098XX S FOREST AVE
14705,009XX W 115TH PL
14706,031XX N DAVLIN CT
14707,010XX W 83RD ST
14708,002XX W HARRISON ST
14709,006XX W ENGLEWOOD AVE
14710,086XX W BERWYN AVE
14711,071XX N RIDGE BLVD
14712,029XX S FARRELL ST
14713,023XX S MILLARD AVE
14714,044XX N TRIPP AVE
14715,041XX W PETERSON AVE
14716,023XX S LAKE SHORE DR W
14717,005XX W 118TH ST
14718,108XX S VINCENNES AVE
14719,091XX S PAXTON AVE
14720,039XX W DICKENS AVE
14721,016XX W 48TH ST
14722,063XX S KEELER AVE
14723,096XX S PRINCETON AVE
14724,017XX W 105TH ST
14725,036XX W 81ST PL
14726,009XX W 115TH ST
14727,015XX N TALMAN AVE
14728,051XX S GREENWOOD AVE
14729,019XX W 48TH ST
14730,051XX S WABASH AVE
14731,008XX W MARGATE TER
14732,086XX S BLACKSTONE AVE
14733,020XX S WABASH AVE
14734,067XX S DORCHESTER AVE
14735,044XX N DRAKE AVE
14736,072XX S UNIVERSITY AVE
14737,011XX E 72ND ST
14738,019XX W PRATT BLVD
14739,061XX S KILDARE AVE
14740,052XX S CALIFORNIA AVE
14741,024XX E SOUTH SHORE DR
14742,082XX S CALUMET AVE
14743,019XX W 21ST ST
14744,051XX S CHRISTIANA AVE
14745,133XX S EBERHART AVE
14746,059XX N VIRGINIA AVE
14747,005XX E 73RD ST
14748,007XX W 50TH ST
14749,017XX W 106TH PL
14750,002XX W 23RD PL
14751,028XX S CENTRAL PARK AVE
14752,042XX S ALBANY AVE
14753,105XX S EBERHART AVE
14754,026XX N MARMORA AVE
14755,020XX W THOMAS ST
14756,077XX S PHILLIPS AVE
14757,054XX N CLARK ST
14758,045XX S MC DOWELL AVE
14759,107XX S WALLACE ST
14760,077XX S MUSKEGON AVE
14761,082XX S WENTWORTH AVE
14762,035XX W AINSLIE ST
14763,045XX S PRINCETON AVE
14764,025XX N LUNA AVE
14765,011XX W 111TH ST
14766,014XX W 56TH ST
14767,119XX S WENTWORTH AVE
14768,012XX W ROSCOE ST
14769,049XX N ELSTON AVE
14770,065XX N NEWGARD AVE
14771,039XX W 109TH ST
14772,046XX W MAYPOLE AVE
14773,073XX S EAST END AVE
14774,055XX W HOMER ST
14775,010XX S LYTLE ST
14776,083XX S KINGSTON AVE
14777,046XX N MELVINA AVE
14778,071XX W HIGGINS AVE
14779,108XX S STATE LINE RD
14780,088XX S HERMITAGE AVE
14781,022XX W 79TH ST
14782,023XX W VAN BUREN ST
14783,030XX S KEDVALE AVE
14784,101XX S ESCANABA AVE
14785,064XX W NORTH AVE
14786,023XX W WILCOX ST
14787,014XX W FRY ST
14788,022XX N NORDICA AVE
14789,012XX N SANDBURG TER
14790,049XX W GRACE ST
14791,014XX N MASON AVE
14792,006XX E 37TH ST
14793,079XX S CALIFORNIA AVE
14794,023XX N OAK PARK AVE
14795,053XX S NASHVILLE AVE
14796,008XX W CASTLEWOOD TER
14797,019XX N RIDGEWAY AVE
14798,035XX W 78TH PL
14799,042XX N HARDING AVE
14800,0000X W CHESTNUT ST
14801,049XX W MONROE ST
14802,002XX W 83RD ST
14803,053XX N NATCHEZ AVE
14804,074XX S EUCLID PKWY
14805,110XX S ARTESIAN AVE
14806,016XX W 111TH ST
14807,025XX E 72ND PL
14808,066XX W BELMONT AVE
14809,033XX W 48TH PL
14810,007XX E 104TH ST
14811,003XX E SUPERIOR ST
14812,037XX N FREMONT ST
14813,016XX N MOBILE AVE
14814,069XX N GLENWOOD AVE
14815,014XX W 46TH ST
14816,086XX S SANGAMON ST
14817,050XX W BALMORAL AVE
14818,052XX S SEELEY AVE
14819,005XX S OAKLEY BLVD
14820,082XX S WASHTENAW AVE
14821,088XX S MUSKEGON AVE
14822,019XX S JOURDAN CT
14823,063XX N FAIRFIELD AVE
14824,013XX W 43RD ST
14825,084XX W CATHERINE AVE
14826,118XX S NORMAL AVE
14827,002XX N SACRAMENTO BLVD
14828,017XX W SCHUBERT AVE
14829,046XX W FOSTER AVE
14830,068XX S SOUTH CHICAGO AVE
14831,018XX W GRAND AVE
14832,021XX W 54TH PL
14833,003XX W ONTARIO ST
14834,024XX W HUBBARD ST
14835,052XX N FRANCISCO AVE
14836,013XX S LAKE SHORE DR E
14837,039XX W 21ST ST
14838,022XX S ASHLAND AVE
14839,045XX S WOODLAWN AVE
14840,016XX W ESTES AVE
14841,018XX N NEWLAND AVE
14842,052XX S FRANCISCO AVE
14843,043XX N ASHLAND AVE
14844,049XX W MONTANA ST
14845,016XX E 56TH ST
14846,080XX S KEELER AVE
14847,030XX N MEADE AVE
14848,008XX N OGDEN AVE
14849,030XX W FRANKLIN BLVD
14850,021XX N ST LOUIS AVE
14851,001XX W 74TH ST
14852,027XX W THOMAS ST
14853,110XX S AVENUE D
14854,043XX W 81ST ST
14855,031XX N LOTUS AVE
14856,031XX W CARROLL AVE
14857,041XX S ALBANY AVE
14858,064XX S KEDVALE AVE
14859,033XX S LEAVITT ST
14860,022XX W 63RD ST
14861,038XX S UNION AVE
14862,042XX N LAMON AVE
14863,023XX W HURON ST
14864,014XX W SHAKESPEARE AVE
14865,032XX N OCONTO AVE
14866,034XX S GILES AVE
14867,039XX W 49TH ST
14868,091XX S PHILLIPS AVE
14869,060XX S STATE ST
14870,021XX N KENNETH AVE
14871,047XX N MAJOR AVE
14872,013XX S ST LOUIS AVE
14873,060XX S BISHOP ST
14874,0000X W CONGRESS PKWY
14875,003XX S CHRISTIANA AVE
14876,001XX S OAKLEY BLVD
14877,053XX S MULLIGAN AVE
14878,013XX W 49TH PL
14879,005XX E 43RD ST
14880,0000X W 113TH ST
14881,021XX W FLETCHER ST
14882,045XX N MARINE DR
14883,021XX W POLK ST
14884,044XX W DICKENS AVE
14885,057XX S SPAULDING AVE
14886,109XX S STATE LINE RD
14887,061XX W DIVERSEY AVE
14888,035XX S SANGAMON ST
14889,029XX W CARROLL AVE
14890,053XX S PAULINA ST
14891,008XX W 88TH ST
14892,020XX W MONTROSE AVE
14893,089XX S HALSTED ST
14894,001XX W BURTON PL
14895,056XX N MANGO AVE
14896,106XX S ARTESIAN AVE
14897,072XX W COYLE AVE
14898,001XX E 122ND ST
14899,043XX S FEDERAL ST
14900,043XX W MC LEAN AVE
14901,081XX S PHILLIPS AVE
14902,030XX N NEWLAND AVE
14903,061XX N PULASKI RD
14904,013XX W 112TH ST
14905,038XX N BERNARD ST
14906,009XX W 75TH ST
14907,0000X E 114TH PL
14908,027XX N HARLEM AVE
14909,076XX S DORCHESTER AVE
14910,014XX N DEARBORN ST
14911,011XX W 17TH ST
14912,014XX W DIVISION ST
14913,035XX W WOLFRAM ST
14914,008XX E 55TH ST
14915,040XX N AUSTIN AVE
14916,014XX W HUTCHINSON ST
14917,021XX N KILPATRICK AVE
14918,042XX W 31ST ST
14919,065XX S GREEN ST
14920,008XX S MAY ST
14921,119XX S PEORIA ST
14922,057XX S NORMAL BLVD
14923,114XX S UNION AVE
14924,028XX N RICHMOND ST
14925,084XX S CARPENTER ST
14926,043XX N PAULINA ST
14927,075XX S HOYNE AVE
14928,019XX W ROOSEVELT RD
14929,026XX N ST LOUIS AVE
14930,019XX W PERSHING RD
14931,010XX W ROOSEVELT RD
14932,004XX W 102ND ST
14933,069XX N SEELEY AVE
14934,058XX W RAILROAD AVE
14935,058XX N NAPOLEON AVE
14936,050XX N CENTRAL PARK AVE
