block_id,block
15927,009XX E 60TH ST
15928,021XX W 54TH ST
15929,027XX W 85TH PL
15930,033XX W CORTLAND ST
15931,010XX N TRUMBULL AVE
15932,073XX S MOZART ST
15933,043XX S PULASKI RD
15934,054XX W HUTCHINSON ST
15935,059XX N CENTRAL AVE
15936,075XX S DOBSON AVE
15937,047XX W BELLE PLAINE AVE
15938,019XX E 72ND PL
15939,096XX S RACINE AVE
15940,020XX N LARRABEE ST
15941,032XX W 47TH ST
15942,057XX N ROGERS AVE
15943,076XX S DR MARTIN LUTHER KING JR DR
15944,049XX N RUTHERFORD AVE
15945,007XX W GORDON TER
15946,056XX S WASHTENAW AVE
15947,003XX E 117TH ST
15948,062XX N CAMPBELL AVE
15949,027XX S LEAVITT ST
15950,025XX N CALIFORNIA AVE
15951,0000X W 114TH PL
15952,017XX N CENTRAL PARK AVE
15953,032XX W BALMORAL AVE
15954,0000X W NORTH BLVD
15955,018XX S KEELER AVE
15956,104XX S LEAVITT ST
15957,001XX W 110TH PL
15958,077XX S CHAPPEL AVE
15959,039XX N NEWLAND AVE
15960,084XX S DAMEN AVE
15961,082XX S KILDARE AVE
15962,043XX W MONTROSE AVE
15963,072XX S MORGAN ST
15964,038XX W 75TH PL
15965,012XX W NORTH SHORE AVE
15966,0000X W PARKING LOT C ST
15967,036XX W BARRY AVE
15968,036XX N CLAREMONT AVE
15969,006XX W 122ND ST
15970,076XX S MARYLAND AVE
15971,028XX N OAK PARK AVE
15972,048XX W ERIE ST
15973,042XX W WRIGHTWOOD AVE
15974,014XX W FILLMORE ST
15975,064XX N MAPLEWOOD AVE
15976,031XX S RHODES AVE
15977,060XX W GUNNISON ST
15978,050XX W OHIO ST
15979,115XX S ADA ST
15980,009XX W 53RD PL
15981,017XX W 104TH ST
15982,027XX N MAPLEWOOD AVE
15983,070XX W WRIGHTWOOD AVE
15984,055XX N AUSTIN AVE
15985,022XX W HARRISON ST
15986,085XX S PARNELL AVE
15987,100XX S OGLESBY AVE
15988,047XX N MAGNOLIA AVE
15989,048XX W PATTERSON AVE
15990,023XX N SEELEY AVE
15991,058XX W ROSCOE ST
15992,051XX N KIMBALL AVE
15993,036XX S WESTERN AVE
15994,041XX S HALSTED ST
15995,042XX N BELL AVE
15996,059XX S PAYNE DR
15997,015XX E 72ND ST
15998,049XX S LAKE SHORE DR SB
15999,017XX W WALTER BURLEY GRIFFIN PL
16000,074XX S SANGAMON ST
16001,124XX S HALSTED ST
16002,026XX S STATE ST
16003,064XX S MINERVA AVE
16004,066XX N GLENWOOD AVE
16005,025XX N OAK PARK AVE
16006,001XX W 124TH ST
16007,062XX N LOWELL AVE
16008,048XX W KINZIE ST
16009,014XX W POLK ST
16010,031XX S KOLIN AVE
16011,0000X N SACRAMENTO BLVD
16012,054XX S NATCHEZ AVE
16013,008XX W 52ND ST
16014,009XX W 47TH ST
16015,066XX S MORGAN ST
16016,083XX S BURNHAM AVE
16017,097XX S JEFFERY AVE
16018,050XX N LONG AVE
16019,096XX S YATES AVE
16020,012XX W 86TH ST
16021,069XX S DR MARTIN LUTHER KING JR DR
16022,038XX W 84TH PL
16023,119XX S MORGAN ST
16024,026XX W 111TH ST
16025,059XX S RICHMOND ST
16026,032XX W 57TH ST
16027,072XX S EUCLID AVE
16028,007XX W 118TH ST
16029,001XX E 43RD ST
16030,046XX S LA CROSSE AVE
16031,019XX N MOZART ST
16032,025XX N MEADE AVE
16033,024XX W 58TH ST
16034,107XX S WENTWORTH AVE
16035,076XX S SANGAMON ST
16036,006XX S KILDARE AVE
16037,039XX W SCHUBERT AVE
16038,004XX N LOWER LAKE SHORE DR
16039,056XX S SPAULDING AVE
16040,053XX S MEADE AVE
16041,054XX W CRYSTAL ST
16042,011XX S TROY ST
16043,083XX S HALSTED ST
16044,083XX S BAKER AVE
16045,011XX E 89TH ST
16046,042XX S DR MARTIN LUTHER KING JR DR
16047,002XX W RANDOLPH ST
16048,013XX W MONTROSE AVE
16049,075XX W ADDISON ST
16050,026XX W 12TH PL
16051,006XX W 47TH ST
16052,007XX W 107TH ST
16053,009XX S CENTRAL PARK AVE
16054,004XX S HOMAN AVE
16055,068XX N OTTAWA AVE
16056,010XX N LA SALLE DR
16057,018XX N SHEFFIELD AVE
16058,093XX S MERRILL AVE
16059,027XX E 75TH PL
16060,061XX S KOSTNER AVE
16061,008XX S BELL AVE
16062,011XX W 105TH ST
16063,011XX S MAYFIELD AVE
16064,104XX S PEORIA ST
16065,003XX W ADAMS ST
16066,059XX S CICERO AVE
16067,055XX N NASHVILLE AVE
16068,076XX W BERWYN AVE
16069,040XX W MARQUETTE RD
16070,071XX S RIDGEWAY AVE
16071,030XX W EASTWOOD AVE
16072,054XX W GRAND AVE
16073,116XX S NORMAL AVE
16074,048XX S RIDGEWAY AVE
16075,008XX E 100TH PL
16076,064XX N NEWCASTLE AVE
16077,017XX N NATOMA AVE
16078,120XX S PARNELL AVE
16079,021XX E 95TH PL
16080,005XX E 40TH ST
16081,086XX S BENNETT AVE
16082,026XX W THORNDALE AVE
16083,021XX W GRAND AVE
16084,017XX W LE MOYNE ST
16085,077XX N ASHLAND AVE
16086,017XX W DIVERSEY PKWY
16087,037XX W 65TH ST
16088,071XX W 63RD ST
16089,044XX N WHIPPLE ST
16090,005XX W 28TH ST
16091,049XX N JANSSEN AVE
16092,006XX E 74TH ST
16093,053XX S LAWNDALE AVE
16094,049XX S ELLIS AVE
16095,006XX N UNION AVE
16096,003XX W 24TH ST
16097,028XX E 76TH ST
16098,059XX W HIRSCH ST
16099,086XX S KEDZIE AVE
16100,024XX N MONTICELLO AVE
16101,012XX W 95TH ST
16102,012XX W 83RD ST
16103,033XX N WESTERN AV OVERPASS
16104,105XX S KEDZIE AVE
16105,060XX S MONITOR AVE
16106,028XX W 83RD ST
16107,073XX S TALMAN AVE
16108,055XX S KENNETH AVE
16109,014XX W 112TH PL
16110,061XX S HALSTED ST
16111,015XX W 91ST ST
16112,001XX W 91ST PL
16113,046XX N SIMONDS DR
16114,006XX N WOOD ST
16115,061XX W BLOOMINGDALE AVE
16116,017XX S INDIANA AVE
16117,013XX W THORNDALE AVE
16118,039XX N WHIPPLE ST
16119,028XX N WESTERN AVE
16120,081XX S CHAPPEL AVE
16121,008XX E 47TH ST
16122,011XX W 81ST ST
16123,011XX N HONORE ST
16124,038XX W 79TH ST
16125,030XX N LARAMIE AVE
16126,041XX W TAYLOR ST
16127,016XX E 71ST ST
16128,040XX N LOWELL AVE
16129,052XX W FLOURNOY ST
16130,0000X E 49TH ST
16131,008XX E 111TH ST
16132,098XX S CLYDE AVE
16133,016XX W CORTEZ ST
16134,016XX W 37TH PL
16135,027XX N MULLIGAN AVE
16136,098XX S HOXIE AVE
16137,016XX W SUMMERDALE AVE
16138,022XX W 113TH ST
16139,008XX N KILPATRICK AVE
16140,018XX S RACINE AVE
16141,056XX W WAVELAND AVE
16142,007XX N LEAVITT ST
16143,010XX N MARSHFIELD AVE
16144,022XX N CLEVELAND AVE
16145,066XX S KEDVALE AVE
16146,050XX W PATTERSON AVE
16147,014XX N MONTICELLO AVE
16148,036XX S COTTAGE GROVE AVE
16149,034XX S EMERALD AVE
16150,042XX S ELLIS AVE
16151,008XX N LEAVITT ST
16152,033XX N KILDARE AVE
16153,031XX W 31ST ST
16154,036XX W 23RD ST
16155,047XX S RACINE AVE
16156,022XX W BELDEN AVE
16157,020XX N STOCKTON DR
16158,008XX N BISHOP ST
16159,011XX W ROOSEVELT RD
16160,032XX W MARQUETTE RD
16161,031XX W LOGAN BLVD
16162,019XX W 37TH ST
16163,027XX W 52ND ST
16164,078XX S OGLESBY AVE
16165,025XX W 24TH ST
16166,110XX S ASHLAND AVE
16167,021XX W 35TH ST
16168,027XX E 96TH ST
16169,051XX S MONITOR AVE
16170,020XX N AVERS AVE
16171,025XX W 115TH PL
16172,009XX N STATE ST
16173,040XX S TALMAN AVE
16174,010XX E OHIO ST
16175,038XX W BELDEN AVE
16176,001XX S WASHTENAW AVE
16177,028XX N HAMLIN AVE
16178,057XX S SAWYER AVE
16179,068XX S CHAPPEL AVE
16180,027XX W FULTON ST
16181,082XX S LOOMIS BLVD
16182,055XX S AUSTIN AVE
16183,031XX W ARGYLE ST
16184,113XX S WENTWORTH AVE
16185,115XX S RACINE AVE
16186,013XX N LAKE SHORE DR NB
16187,024XX W GRANVILLE AVE
16188,024XX W ROSEMONT AVE
16189,061XX S HALSTED PKWY
16190,049XX S CHICAGO BEACH DR
16191,004XX W ROOT ST
16192,064XX N NORTHWEST HWY
16193,030XX W 42ND ST
16194,0000X W 18TH ST
16195,043XX N HERMITAGE AVE
16196,057XX N EAST CIRCLE AVE
16197,031XX W VAN BUREN ST
16198,077XX S MERRILL AVE
16199,062XX S NARRAGANSETT AVE
16200,006XX E BEST DR
16201,006XX N MAYFIELD AVE
16202,054XX N LAKEWOOD AVE
16203,056XX S PAYNE DR
16204,083XX S BURLEY AVE
16205,047XX N DOVER ST
16206,029XX N CLYBOURN AVE
16207,014XX N WICKER PARK AVE
16208,059XX N NEWARK AVE
16209,010XX W NEWPORT AVE
16210,072XX S SACRAMENTO AVE
16211,126XX S HALSTED ST
16212,106XX S DR MARTIN LUTHER KING JR DR
16213,061XX W WARWICK AVE
16214,019XX W WINNEMAC AVE
16215,016XX N WHIPPLE ST
16216,067XX S KEATING AVE
16217,005XX N PARKSIDE AVE
16218,037XX S HALSTED ST
16219,111XX S DOTY AVE E
16220,086XX S CICERO AVE
16221,026XX N MASON AVE
16222,009XX W WINONA ST
16223,079XX S MANISTEE AVE
16224,019XX N WILMOT AVE
16225,033XX N LAKEWOOD AVE
16226,012XX W 13TH ST
16227,033XX W BRYN MAWR AVE
16228,073XX W HIGGINS AVE
16229,021XX W FULTON ST
16230,012XX N LAWNDALE AVE
16231,016XX S MILLARD AVE
16232,013XX S PRAIRIE AVE
16233,033XX W 25TH ST
16234,039XX W GEORGE ST
16235,053XX S BISHOP ST
16236,035XX N RACINE AVE
16237,005XX W 65TH PL
16238,027XX N NEW ENGLAND AVE
16239,009XX E 130TH ST
16240,082XX S MANISTEE AVE
16241,022XX W WALTON ST
16242,015XX W FARGO AVE
16243,010XX N SPAULDING AVE
16244,053XX S OAK PARK AVE
16245,034XX W 115TH ST
16246,026XX N CALIFORNIA AVE
16247,022XX N SEELEY AVE
16248,014XX S HAMLIN AVE
16249,056XX N SPAULDING AVE
16250,097XX S HOXIE AVE
16251,037XX N OAKLEY AVE
16252,050XX W PARKER AVE
16253,018XX S CALIFORNIA AVE
16254,058XX N WASHTENAW AVE
16255,029XX S NORMAL AVE
16256,039XX N KEDVALE AVE
16257,072XX N HAMILTON AVE
16258,013XX W 21ST ST
16259,080XX S BENNETT AVE
16260,028XX W PETERSON AVE
16261,058XX N NATOMA AVE
16262,064XX S TRIPP AVE
16263,032XX N SHERIDAN RD
16264,065XX W ROSCOE ST
16265,002XX N STATE ST
16266,037XX W 58TH ST
16267,043XX W GRAND AVE
16268,023XX W 34TH ST
16269,016XX S BLUE ISLAND AVE
16270,114XX S CAMPBELL AVE
16271,048XX N MAJOR AVE
16272,093XX S FOREST AVE
16273,020XX E 69TH ST
16274,057XX N MOODY AVE
16275,033XX S MICHIGAN AVE
16276,002XX S SPRINGFIELD AVE
16277,007XX N CARPENTER ST
16278,008XX E 56TH ST
16279,045XX W FULTON ST
16280,038XX W PIPPIN ST
16281,026XX W OGDEN AVE
16282,024XX S ALBANY AVE
16283,094XX S EBERHART AVE
16284,008XX N PINE AVE
16285,016XX W 54TH ST
16286,091XX S LANGLEY AVE
16287,019XX N LEAVITT ST
16288,026XX W CATALPA AVE
16289,088XX S YATES BLVD
16290,008XX W 51ST ST
16291,021XX W RACE AVE
16292,091XX S MARSHFIELD AVE
16293,028XX N AVERS AVE
16294,071XX S MILLARD AVE
16295,030XX W FILLMORE ST
16296,082XX W FOREST PRESERVE AVE
16297,022XX N TRIPP AVE
16298,045XX W WELLINGTON AVE
16299,077XX S KEATING AVE
16300,022XX E 75TH ST
16301,002XX N RACINE AVE
16302,001XX W GRAND AVE
16303,093XX S PAXTON AVE
16304,013XX E 60TH ST
16305,049XX W WINONA ST
16306,057XX S LAWNDALE AVE
16307,014XX W 76TH ST
16308,028XX E 79TH ST
16309,066XX S CICERO AVE
16310,109XX S LOWE AVE
16311,040XX N KEYSTONE AVE
16312,049XX W FULLERTON AVE
16313,024XX W EASTWOOD AVE
16314,027XX W FARWELL AVE
16315,026XX W FARWELL AVE
16316,029XX S BONFIELD ST
16317,020XX W MELROSE ST
16318,013XX W WRIGHTWOOD AVE
16319,046XX S LAFLIN ST
16320,024XX W 87TH ST
16321,076XX S SOUTH SHORE DR
16322,088XX S BEVERLY AVE
16323,090XX S WALLACE ST
16324,085XX S DREXEL AVE
16325,058XX S NOTTINGHAM AVE
16326,085XX W HIGGINS RD
16327,019XX N FAIRFIELD AVE
16328,038XX W 58TH PL
16329,041XX S LOWE AVE
16330,020XX W SUMMERDALE AVE
16331,033XX N WHIPPLE ST
16332,100XX S DR MARTIN LUTHER KING JR DR
16333,014XX N ORLEANS ST
16334,023XX W LYNDALE ST
16335,103XX S CHARLES ST
16336,027XX S ELEANOR ST
16337,036XX W 66TH PL
16338,089XX S ABERDEEN ST
16339,060XX N SAUGANASH AVE
16340,022XX N KENNEDY EXPY IB
16341,043XX W BELMONT AVE
16342,031XX S RACINE AVE
16343,086XX S KARLOV AVE
16344,012XX N MARION CT
16345,003XX W 100TH PL
16346,006XX N LAVERGNE AVE
16347,078XX S SPRINGFIELD AVE
16348,020XX W 19TH ST
16349,039XX W 87TH ST
16350,026XX W LEXINGTON ST
16351,027XX W 83RD PL
16352,059XX W WABANSIA AVE
16353,015XX W CHASE AVE
16354,048XX W BERTEAU AVE
16355,002XX S MORGAN ST
16356,021XX N MEADE AVE
16357,091XX S LOWE AVE
16358,037XX W 56TH ST
16359,055XX W BLOOMINGDALE AVE
16360,111XX S CORLISS AVE
16361,053XX N CLARK ST
16362,045XX W CONGRESS PKWY
16363,056XX S WELLS ST
16364,095XX S PARNELL AVE
16365,031XX N SOUTHPORT AVE
16366,024XX W OGDEN AVE
16367,056XX W HIRSCH ST
16368,016XX W 33RD ST
16369,011XX W MONROE ST
16370,001XX N MORGAN ST
16371,042XX S KILPATRICK AVE
16372,050XX N TROY ST
16373,020XX W 17TH ST
16374,037XX N BROADWAY
16375,034XX E 105TH ST
16376,063XX W ARDMORE AVE
16377,090XX S JEFFERY BLVD
16378,119XX S UNION AVE
16379,010XX E 98TH ST
16380,038XX W 81ST ST
16381,016XX W ONTARIO ST
16382,017XX S BLUE ISLAND AVE
16383,031XX W WELLINGTON AVE
16384,091XX S LAFLIN ST
16385,039XX N NEVA AVE
16386,026XX N MONITOR AVE
16387,028XX W WAVELAND AVE
16388,034XX N BOSWORTH AVE
16389,061XX S MOZART ST
16390,117XX S BISHOP ST
16391,015XX E 76TH PL
16392,012XX E 71ST ST
16393,054XX S MILLARD AVE
16394,062XX W 63RD PL
16395,020XX N LATROBE AVE
16396,118XX S HALSTED ST
16397,081XX W IRVING PARK RD
16398,028XX W 31ST ST
16399,026XX W PRATT BLVD
16400,039XX W DEVON AVE
16401,042XX N GREENVIEW AVE
16402,045XX W GEORGE ST
16403,030XX N ALBANY AVE
16404,043XX W 26TH ST
16405,033XX W PETERSON AVE
16406,006XX E 63RD ST
16407,112XX S WHIPPLE ST
16408,002XX E MARQUETTE RD
16409,012XX W MELROSE ST
16410,061XX S ADA ST
16411,054XX N HARLEM AVE
16412,035XX S WOOD ST
16413,013XX N CLYBOURN AVE
16414,033XX W FRANKLIN BLVD
16415,014XX W 58TH ST
16416,008XX E 83RD ST
16417,062XX S NATOMA AVE
16418,068XX N OAKLEY AVE
16419,056XX S AUSTIN AVE
16420,006XX E 47TH ST
16421,086XX S ASHLAND AVE
16422,031XX W JARVIS AVE
16423,027XX W 19TH ST
16424,003XX W 31ST ST
16425,045XX S ASHLAND AVE
16426,004XX N ABERDEEN ST
16427,010XX N CALIFORNIA AVE
16428,032XX W COLUMBUS AVE
16429,028XX N KIMBALL AVE
16430,008XX E 42ND ST
16431,020XX W SUPERIOR ST
16432,026XX S CENTRAL PARK AVE
16433,009XX W 116TH ST
16434,017XX W DIVISION ST
16435,056XX W PALMER ST
16436,085XX S CHICAGO SKYWAY IB
16437,013XX W NORTH AVE
16438,032XX N LAVERGNE AVE
16439,022XX N MAPLEWOOD AVE
16440,007XX W PERSHING RD
16441,028XX N MAPLEWOOD AVE
16442,005XX W ERIE ST
16443,042XX N RAVENSWOOD AVE
16444,019XX N KEDVALE AVE
16445,077XX W CATALPA AVE
16446,048XX W 48TH ST
16447,008XX W 73RD ST
16448,014XX W GRANVILLE AVE
16449,003XX E 69TH PL
16450,047XX S HAMLIN AVE
16451,047XX N MILWAUKEE AVE
16452,012XX W GUNNISON ST
16453,012XX W 101ST PL
16454,055XX W CORTEZ ST
16455,089XX S MACKINAW AVE
16456,025XX W PETERSON AVE
16457,026XX W IOWA ST
16458,047XX S SPRINGFIELD AVE
16459,061XX S AUSTIN AVE
16460,064XX S NARRAGANSETT AVE
16461,049XX N HERMITAGE AVE
16462,007XX W 17TH ST
16463,069XX W ARMITAGE AVE
16464,049XX N TALMAN AVE
16465,021XX W GIDDINGS ST
16466,076XX S PERRY AVE
16467,004XX E 89TH ST
16468,025XX N CENTRAL PARK AVE
16469,056XX N MAJOR AVE
16470,031XX N LINDER AVE
16471,058XX N KOLMAR AVE
16472,084XX S HAMLIN AVE
16473,022XX W 24TH ST
16474,036XX W 53RD ST
16475,039XX N NEENAH AVE
16476,005XX E 76TH ST
16477,038XX W ARTHINGTON ST
16478,086XX S JEFFERY BLVD
16479,006XX E 102ND ST
16480,053XX W ARMSTRONG AVE
16481,005XX W 60TH PL
16482,022XX E 95TH ST
16483,033XX W WILSON AVE
16484,034XX N MILWAUKEE AVE
16485,008XX E 40TH ST
16486,012XX N LAMON AVE
16487,062XX S MEADE AVE
16488,085XX S SPRINGFIELD AVE
16489,092XX S ANTHONY AVE
16490,051XX W HURON ST
16491,069XX S ANTHONY AVE
16492,020XX W 78TH ST
16493,047XX S LA CROSSE AVE
16494,049XX S KILDARE AVE
16495,028XX N COMMONWEALTH AVE
16496,012XX W 112TH ST
16497,012XX W 110TH PL
16498,027XX N LAMON AVE
16499,077XX S DAMEN AVE
16500,036XX W 81ST ST
16501,039XX N SOUTHPORT AVE
16502,029XX E 94TH ST
16503,003XX W 102ND PL
16504,002XX E 46TH ST
16505,041XX W PALMER ST
16506,014XX E 52ND ST
16507,022XX E 97TH ST
16508,001XX N CARPENTER ST
16509,098XX S DAMEN AVE
16510,002XX S RIVERSIDE PLZ
16511,027XX W GIDDINGS ST
16512,0000X W C18 ST
16513,039XX N MARSHFIELD AVE
16514,049XX W BYRON ST
16515,129XX S MARQUETTE AVE
16516,058XX S ROCKWELL ST
16517,025XX W LOGAN BLVD
16518,0000X E 74TH ST
16519,051XX S NATCHEZ AVE
16520,086XX S MARSHFIELD AVE
16521,074XX N OZARK AVE
16522,024XX N NEW ENGLAND AVE
16523,043XX N AVERS AVE
16524,060XX N CHRISTIANA AVE
16525,034XX N KIMBALL AVE
16526,017XX W SUNNYSIDE AVE
16527,084XX S MANISTEE AVE
16528,069XX S WINCHESTER AVE
16529,127XX S WALLACE ST
16530,045XX S CALIFORNIA AVE
16531,006XX W 32ND ST
16532,048XX N DRAKE AVE
16533,017XX W 84TH ST
16534,092XX S AVALON AVE
16535,049XX N KARLOV AVE
16536,003XX W 101ST PL
16537,0000X E 84TH ST
16538,031XX E 80TH ST
16539,084XX S MAY ST
16540,087XX S ST LAWRENCE AVE
16541,035XX N TROY ST
16542,064XX S LOOMIS BLVD
16543,033XX W 44TH ST
16544,003XX W 104TH ST
16545,017XX N FRANCISCO AVE
16546,001XX E GARFIELD BLVD
16547,065XX W HIGGINS AVE
16548,019XX N CLYBOURN AVE
16549,024XX N OAK PARK AVE
16550,014XX S MORGAN ST
16551,116XX S JUSTINE ST
16552,030XX S SPRINGFIELD AVE
16553,002XX W 92ND ST
16554,034XX S PARNELL AVE
16555,101XX S WENTWORTH AVE
16556,042XX N MONITOR AVE
16557,032XX W 53RD ST
16558,042XX W IOWA ST
16559,088XX S LUELLA AVE
16560,010XX W 115TH ST
16561,023XX W 35TH ST
16562,061XX N MEADE AVE
16563,007XX W 30TH ST
16564,001XX S MENARD AVE
16565,063XX N LEONA AVE
16566,034XX S UNION AVE
16567,008XX W 83RD ST
16568,068XX S TRIPP AVE
16569,032XX N PACIFIC AVE
16570,005XX E 38TH ST
16571,004XX W WELLINGTON AVE
16572,065XX N NIXON AVE
16573,048XX S KOMENSKY AVE
16574,0000X E MARQUETTE RD
16575,097XX S EMERALD AVE
16576,062XX N KEELER AVE
16577,041XX W 55TH ST
16578,041XX W 69TH PL
16579,049XX W CRYSTAL ST
16580,063XX W 52ND ST
16581,034XX W 54TH PL
16582,052XX W DRUMMOND PL
16583,105XX S HALSTED ST
16584,023XX S AVERS AVE
16585,082XX S WESTERN AVE
16586,002XX W 60TH PL
16587,008XX W LAKE ST
16588,052XX S KOLIN AVE
16589,007XX W 98TH ST
16590,048XX W HENDERSON ST
16591,018XX N OAKLEY AVE
16592,005XX S CENTRAL PARK AVE
16593,038XX W 66TH PL
16594,054XX S MELVINA AVE
16595,005XX S WELLS ST
16596,034XX W 47TH ST
16597,079XX S STONY ISLAND AVE
16598,035XX N AVONDALE AVE
16599,017XX N NORTH PARK AVE
16600,070XX S BELL AVE
16601,026XX N MOZART ST
16602,035XX W 30TH ST
16603,0000X S DOOR 4 ST
16604,086XX S EMERALD AVE
16605,045XX N MILWAUKEE AVE
16606,073XX S LANGLEY AVE
16607,052XX N ASHLAND AVE
16608,027XX W CONGRESS PKWY
16609,016XX N KILPATRICK AVE
16610,0000X S PARKSIDE AVE
16611,027XX N LAKEVIEW AVE
16612,002XX S CICERO AVE
16613,056XX W ADDISON ST
16614,029XX W GREENLEAF AVE
16615,009XX W SCHUBERT AVE
16616,040XX W 31ST ST
16617,098XX S COTTAGE GROVE AVE
16618,024XX N LAVERGNE AVE
16619,111XX S WALLACE ST
16620,033XX N LAMON AVE
16621,062XX W 65TH ST
16622,040XX S MONTGOMERY AVE
16623,043XX S EVANS AVE
16624,038XX W 77TH ST
16625,019XX W CUYLER AVE
16626,015XX W WARREN BLVD
16627,044XX N WINCHESTER AVE
16628,049XX N MERRIMAC AVE
16629,036XX S ROCKWELL ST
16630,045XX N PULASKI RD
16631,013XX W 97TH PL
16632,021XX W 23RD ST
16633,135XX S AVENUE L
16634,020XX N OAK PARK AVE
16635,018XX S KOMENSKY AVE
16636,037XX W 104TH ST
16637,054XX W RACE AVE
16638,056XX S PULASKI RD
16639,004XX E 113TH ST
16640,045XX W CERMAK RD
16641,031XX N MOBILE AVE
16642,030XX N AVERS AVE
16643,110XX S WESTERN AVE
16644,0000X W 19TH ST
16645,036XX W 60TH ST
16646,064XX S LOREL AVE
16647,065XX S PERRY AVE
16648,023XX S MOE DR
16649,072XX S WENTWORTH AVE
16650,040XX S KEDZIE AVE
16651,011XX W CHICAGO AVE
16652,085XX S KILPATRICK AVE
16653,011XX W 47TH ST
16654,054XX N BERNARD ST
16655,007XX W LAWRENCE AVE
16656,088XX S VINCENNES AVE
16657,048XX N KIMBALL AVE
16658,010XX S SACRAMENTO BLVD
16659,050XX N AVERS AVE
16660,035XX W BEACH AVE
16661,065XX N RICHMOND ST
16662,050XX S MAY ST
16663,060XX S KOLMAR AVE
16664,086XX S WOLCOTT AVE
16665,091XX S SAGINAW AVE
16666,129XX S NORMAL AVE
16667,034XX N TRIPP AVE
16668,023XX S KOSTNER AVE
16669,077XX S SOUTH CHICAGO AVE
16670,005XX E 38TH PL
16671,023XX E 89TH ST
16672,021XX S RIDGEWAY AVE
16673,089XX S WOODLAWN AVE
16674,054XX S CHRISTIANA AVE
16675,028XX E 91ST ST
16676,023XX N LAWNDALE AVE
16677,053XX W LE MOYNE ST
16678,033XX S SEELEY AVE
16679,081XX S SANGAMON ST
16680,043XX W 28TH ST
16681,038XX W MYRICK ST
16682,021XX N OAKLEY AVE
16683,058XX W LAKE ST
16684,007XX W 70TH ST
16685,013XX W ADDISON ST
16686,047XX N KENNICOTT AVE
16687,049XX S KEATING AVE
16688,019XX E 67TH ST
16689,054XX N CAMPBELL AVE
16690,065XX S PULASKI RD
16691,032XX W WARNER AVE
16692,046XX S TROY ST
16693,001XX S SPRINGFIELD AVE
16694,026XX N BOSWORTH AVE
16695,001XX N ALBANY AVE
16696,106XX S AVENUE M
16697,106XX S LANGLEY AVE
16698,052XX S NAGLE AVE
16699,100XX S LAFAYETTE AVE
16700,106XX S FOREST AVE
16701,131XX S VERNON AVE
16702,004XX S WELLS ST
16703,037XX N RICHMOND ST
16704,064XX W HIGGINS AVE
16705,065XX S ROSS AVE
16706,021XX W MAYPOLE AVE
16707,095XX S HOYNE AVE
16708,060XX S RICHMOND ST
16709,044XX S LOWE AVE
16710,006XX E 130TH PL
16711,013XX N HALSTED ST
16712,055XX N LAKEWOOD AVE
16713,010XX N RIVERWALK E
16714,069XX S STEWART AVE
16715,099XX S MAPLEWOOD AVE
16716,010XX W WASHINGTON BLVD
16717,018XX W 65TH ST
16718,063XX N WHIPPLE ST
16719,0000X W PARKING LOT E SEC G ST
16720,027XX S CROWELL ST
16721,021XX N BELL AVE
16722,057XX N GLENWOOD AVE
16723,056XX S CENTRAL PARK AVE
16724,093XX S LEAVITT ST
16725,071XX S ADA ST
16726,026XX W 44TH ST
16727,010XX W 70TH ST
16728,060XX N OAKLEY AVE
16729,024XX W PALMER ST
16730,061XX W HIGGINS AVE
16731,001XX E 92ND ST
16732,022XX N ST LOUIS AVE
16733,034XX W CATALPA AVE
16734,036XX W 59TH PL
16735,010XX W BUENA AVE
16736,062XX S WABASH AVE
16737,030XX W 77TH ST
16738,070XX W NEWPORT AVE
16739,114XX S INDIANA AVE
16740,066XX S SANGAMON ST
16741,020XX N RICHMOND ST
16742,009XX N FAIRFIELD AVE
16743,014XX W 112TH ST
16744,029XX N NAGLE AVE
16745,005XX W ROSCOE ST
16746,051XX W 47TH ST
16747,121XX S LAFLIN ST
16748,022XX W CULLOM AVE
16749,010XX N NORTH BRANCH ST
16750,038XX N NEW ENGLAND AVE
16751,026XX S WELLS ST
16752,077XX S HONORE ST
16753,0000X W M10 ST
16754,085XX S HOLLAND RD
16755,007XX E MIDWAY PLAISANCE
16756,073XX S DAMEN AVE
16757,081XX S CALUMET AVE
16758,007XX E 40TH ST
16759,052XX N HARLEM AVE
16760,042XX W FOSTER AVE
16761,028XX N CALIFORNIA AVE
16762,060XX N FRANCISCO AVE
16763,039XX W 60TH ST
16764,003XX S DESPLAINES ST
16765,039XX N RICHMOND ST
16766,061XX N CAMPBELL AVE
16767,046XX W WRIGHTWOOD AVE
16768,058XX S WOOD ST
16769,040XX W POLK ST
16770,105XX S UNION AVE
16771,046XX N ROCKWELL ST
16772,0000X W 74TH ST
16773,077XX S WESTERN AVE
16774,008XX N WABASH AVE
16775,031XX W 71ST ST
16776,008XX S LAFLIN ST
16777,039XX N PINE GROVE AVE
16778,102XX S VAN VLISSINGEN RD
16779,059XX S KOMENSKY AVE
16780,016XX W DEVON AVE
16781,116XX S EGGLESTON AVE
16782,056XX N OSAGE AVE
16783,051XX S MOZART ST
16784,014XX W SHERWIN AVE
16785,077XX S WHIPPLE ST
16786,056XX W ADAMS BLVD
16787,012XX W WASHINGTON BLVD
16788,104XX S ABERDEEN ST
16789,089XX S DANTE AVE
16790,069XX S MORGAN ST
16791,025XX N MOZART ST
16792,083XX S LUELLA AVE
16793,019XX W 31ST PL
16794,022XX W AINSLIE ST
